class,NOSE_x,LEFT_SHOULDER_x,RIGHT_SHOULDER_x,LEFT_ELBOW_x,RIGHT_ELBOW_x,LEFT_WRIST_x,RIGHT_WRIST_x,LEFT_PINKY_x,RIGHT_PINKY_x,LEFT_INDEX_x,RIGHT_INDEX_x,LEFT_THUMB_x,RIGHT_THUMB_x,LEFT_HIP_x,RIGHT_HIP_x,LEFT_KNEE_x,RIGHT_KNEE_x,LEFT_ANKLE_x,RIGHT_ANKLE_x,LEFT_HEEL_x,RIGHT_HEEL_x,LEFT_FOOT_INDEX_x,RIGHT_FOOT_INDEX_x,NOSE_y,LEFT_SHOULDER_y,RIGHT_SHOULDER_y,LEFT_ELBOW_y,RIGHT_ELBOW_y,LEFT_WRIST_y,RIGHT_WRIST_y,LEFT_PINKY_y,RIGHT_PINKY_y,LEFT_INDEX_y,RIGHT_INDEX_y,LEFT_THUMB_y,RIGHT_THUMB_y,LEFT_HIP_y,RIGHT_HIP_y,LEFT_KNEE_y,RIGHT_KNEE_y,LEFT_ANKLE_y,RIGHT_ANKLE_y,LEFT_HEEL_y,RIGHT_HEEL_y,LEFT_FOOT_INDEX_y,RIGHT_FOOT_INDEX_y,NOSE_z,LEFT_SHOULDER_z,RIGHT_SHOULDER_z,LEFT_ELBOW_z,RIGHT_ELBOW_z,LEFT_WRIST_z,RIGHT_WRIST_z,LEFT_PINKY_z,RIGHT_PINKY_z,LEFT_INDEX_z,RIGHT_INDEX_z,LEFT_THUMB_z,RIGHT_THUMB_z,LEFT_HIP_z,RIGHT_HIP_z,LEFT_KNEE_z,RIGHT_KNEE_z,LEFT_ANKLE_z,RIGHT_ANKLE_z,LEFT_HEEL_z,RIGHT_HEEL_z,LEFT_FOOT_INDEX_z,RIGHT_FOOT_INDEX_z,NOSE_visibility,LEFT_SHOULDER_visibility,RIGHT_SHOULDER_visibility,LEFT_ELBOW_visibility,RIGHT_ELBOW_visibility,LEFT_WRIST_visibility,RIGHT_WRIST_visibility,LEFT_PINKY_visibility,RIGHT_PINKY_visibility,LEFT_INDEX_visibility,RIGHT_INDEX_visibility,LEFT_THUMB_visibility,RIGHT_THUMB_visibility,LEFT_HIP_visibility,RIGHT_HIP_visibility,LEFT_KNEE_visibility,RIGHT_KNEE_visibility,LEFT_ANKLE_visibility,RIGHT_ANKLE_visibility,LEFT_HEEL_visibility,RIGHT_HEEL_visibility,LEFT_FOOT_INDEX_visibility,RIGHT_FOOT_INDEX_visibility,crouch,hands_distance,hands_visibility,body_direction,head_direction,hands_physical_distance,body_y,crouched_bound_triangle_custom_proportion,crouched_yTorso_custom_proportion
CLASS,-0.024327745661139488,0.18580012023448944,-0.12016639113426208,0.2076476663351059,-0.1757175177335739,0.15948379039764404,-0.18515563011169434,0.1580175757408142,-0.1888931393623352,0.10775033384561539,-0.16424638032913208,0.13251571357250214,-0.1680399775505066,0.10292015224695206,-0.10350798070430756,0.04554972052574158,-0.13555167615413666,0.05646906793117523,-0.0988306775689125,0.06406395882368088,-0.102887362241745,0.05068230628967285,-0.11563634127378464,-0.633234441280365,-0.4846806526184082,-0.4717438817024231,-0.2218974083662033,-0.1906898319721222,0.0001520149817224592,-0.01741473376750946,0.08335845172405243,0.05531753599643707,0.07254550606012344,0.036353323608636856,0.009876753203570843,-0.008487015031278133,0.013073264621198177,-0.013275222852826118,0.33705219626426697,0.2893657684326172,0.692591667175293,0.5969347357749939,0.7268264889717102,0.6297194957733154,0.7516729235649109,0.6265637278556824,-0.2354569435119629,-0.13594591617584229,-0.017529834061861038,-0.1929815262556076,-0.010914708487689495,-0.25933754444122314,-0.10565248876810074,-0.29220375418663025,-0.12588950991630554,-0.3143637478351593,-0.1626916378736496,-0.26512396335601807,-0.12475655227899551,-0.048975761979818344,0.04985494166612625,-0.030722975730895996,0.040996577590703964,0.11211227625608444,0.03865456208586693,0.12188765406608582,0.04784630611538887,0.006440236698836088,-0.08539814502000809,0.9999123811721802,0.9999444484710693,0.9998998641967773,0.9928070306777954,0.9501002430915833,0.9326158761978149,0.8655077815055847,0.8677263855934143,0.7856869697570801,0.8913058042526245,0.8144323825836182,0.9015092849731445,0.820468544960022,0.9312129616737366,0.9391307830810547,0.04626629129052162,0.03242022544145584,0.0032598613761365414,0.003727056784555316,0.0044805193319916725,0.010256536304950714,0.0016501452773809433,0.0033687157556414604,Not crouched,Hands not touching,Hands visible,Looking Forward,Body Right,0.5158912249316927,-12.901901805928954,1.0011865980150725,0.9931063146432364
CLASS,-0.023190772160887718,0.18730463087558746,-0.11920720338821411,0.20927338302135468,-0.17396371066570282,0.16026778519153595,-0.18354468047618866,0.15906444191932678,-0.18669633567333221,0.10832791775465012,-0.16190177202224731,0.13311365246772766,-0.16623589396476746,0.10289254039525986,-0.10349000990390778,0.045260220766067505,-0.13545066118240356,0.056456588208675385,-0.09866921603679657,0.06407750397920609,-0.10273906588554382,0.050856199115514755,-0.11626491695642471,-0.6331909894943237,-0.4840088188648224,-0.4717669188976288,-0.22147545218467712,-0.19070038199424744,0.00047787095536477864,-0.017423823475837708,0.08350832760334015,0.05531086400151253,0.0728679895401001,0.03634123504161835,0.010028459131717682,-0.008507872931659222,0.013074050657451153,-0.01327674463391304,0.3370380699634552,0.2894485890865326,0.6925233006477356,0.6007165908813477,0.7267787456512451,0.6338816285133362,0.7511551380157471,0.6299114227294922,-0.23843935132026672,-0.13925813138484955,-0.020235398784279823,-0.19630302488803864,-0.01451537199318409,-0.26310646533966064,-0.1107683777809143,-0.2955344617366791,-0.13093264400959015,-0.3180830478668213,-0.16752350330352783,-0.2689930498600006,-0.12965315580368042,-0.04934707656502724,0.05021360144019127,-0.03236788138747215,0.04485161229968071,0.10979500412940979,0.04826821759343147,0.11934127658605576,0.05791423097252846,0.0037058605812489986,-0.07199496030807495,0.9999141097068787,0.9999438524246216,0.9999025464057922,0.9926658868789673,0.9491207599639893,0.9301028847694397,0.8640570640563965,0.8640117645263672,0.7843454480171204,0.8881613612174988,0.813134491443634,0.8989682197570801,0.8191882967948914,0.9303849339485168,0.9390619397163391,0.048269521445035934,0.032521024346351624,0.0033266639802604914,0.003773534670472145,0.004639295861124992,0.010420970618724823,0.0016859101597219706,0.003430701559409499,Not crouched,Hands not touching,Hands visible,Looking Forward,Body Right,0.5140522476576734,-12.910341104969147,1.0009428178971262,0.9916877615438036
CLASS,-0.022336669266223907,0.18779174983501434,-0.11839555203914642,0.21001555025577545,-0.17382952570915222,0.16116419434547424,-0.1831991821527481,0.1602911651134491,-0.18637529015541077,0.10936535149812698,-0.16098445653915405,0.13390791416168213,-0.16572244465351105,0.10288233309984207,-0.10348130762577057,0.04542572796344757,-0.13579057157039642,0.05643932893872261,-0.09869853407144547,0.06404180079698563,-0.10273831337690353,0.05082940310239792,-0.11634495854377747,-0.6331919431686401,-0.48395049571990967,-0.47172239422798157,-0.22105704247951508,-0.19037584960460663,0.001958786975592375,-0.01655750349164009,0.08495113998651505,0.056162215769290924,0.07444353401660919,0.03709808364510536,0.011583798564970493,-0.007665286771953106,0.013081180863082409,-0.013282766565680504,0.33704134821891785,0.2900727689266205,0.6926896572113037,0.6020153164863586,0.7269731163978577,0.6351065039634705,0.7515602707862854,0.6309824585914612,-0.23834195733070374,-0.13876935839653015,-0.02032807655632496,-0.1962272971868515,-0.014888321049511433,-0.2627943456172943,-0.1108751893043518,-0.29505062103271484,-0.13095882534980774,-0.3175327181816101,-0.16753433644771576,-0.2685971260070801,-0.1297057867050171,-0.049351662397384644,0.0502171665430069,-0.03241972625255585,0.04237336665391922,0.10974789410829544,0.04096473753452301,0.11928479373455048,0.05008067935705185,0.003554522292688489,-0.0804593488574028,0.9999162554740906,0.9999448657035828,0.9999045133590698,0.9926840662956238,0.9493963718414307,0.9303779006004333,0.8652322888374329,0.8643843531608582,0.7859885692596436,0.8884817957878113,0.8145259022712708,0.8992565870285034,0.8203922510147095,0.9302514791488647,0.9391682744026184,0.04719255864620209,0.032152704894542694,0.0032677073031663895,0.003735136240720749,0.004578216467052698,0.01033597532659769,0.0016691162018105388,0.0034118241164833307,Not crouched,Hands not touching,Hands visible,Looking Forward,Body Right,0.5147988232783973,-12.860857437924238,1.001090129717434,0.9915522062490776
CLASS,-0.021955018863081932,0.1878645271062851,-0.11839096248149872,0.209971085190773,-0.17383316159248352,0.16125069558620453,-0.18270716071128845,0.1604636162519455,-0.1859045922756195,0.10985641181468964,-0.1600225418806076,0.13410943746566772,-0.16503117978572845,0.10287466645240784,-0.10347238183021545,0.04639888554811478,-0.13424384593963623,0.057287294417619705,-0.0968247801065445,0.06470207124948502,-0.10106467455625534,0.05140046402812004,-0.1152460128068924,-0.6331573724746704,-0.4838622212409973,-0.4714333713054657,-0.22118675708770752,-0.19038918614387512,0.0014697653241455555,-0.01655828021466732,0.08485326915979385,0.05631721764802933,0.074579156935215,0.037334829568862915,0.01141531765460968,-0.007640891242772341,0.013086807914078236,-0.013293039053678513,0.33733442425727844,0.28925639390945435,0.6930173635482788,0.5985623598098755,0.7273855805397034,0.6317322254180908,0.7521276473999023,0.626005232334137,-0.2378772497177124,-0.1368560940027237,-0.02103045955300331,-0.1937592476606369,-0.016132792457938194,-0.2609888017177582,-0.11131388694047928,-0.29371753334999084,-0.1317775994539261,-0.31630057096481323,-0.168111652135849,-0.26704320311546326,-0.1300981342792511,-0.048973020166158676,0.04986140504479408,-0.03199954703450203,0.040850069373846054,0.11137256771326065,0.04004305601119995,0.12127629667520523,0.04937680810689926,0.0040174126625061035,-0.08440875262022018,0.9999148845672607,0.999943733215332,0.9999045133590698,0.9925870299339294,0.9499673247337341,0.9289718866348267,0.8642570972442627,0.8616116046905518,0.7841425538063049,0.8861923813819885,0.8129477500915527,0.8972322940826416,0.8190614581108093,0.928367018699646,0.937875509262085,0.04584994539618492,0.0314168781042099,0.00317598064430058,0.0036492482759058475,0.004449714440852404,0.01020157802850008,0.0016183056868612766,0.003334761830046773,Not crouched,Hands not touching,Hands visible,Looking Forward,Body Right,0.5116608166135848,-12.605902900802167,1.0013486333221258,0.9913445980864471
CLASS,-0.021915238350629807,0.18766352534294128,-0.11934206634759903,0.20972736179828644,-0.17412914335727692,0.16073079407215118,-0.18268249928951263,0.15985943377017975,-0.18583086133003235,0.10969319194555283,-0.1599014550447464,0.1337565779685974,-0.16494670510292053,0.10284455120563507,-0.10343867540359497,0.046638812869787216,-0.13402621448040009,0.05658162757754326,-0.0969453677535057,0.06374339759349823,-0.10140682011842728,0.04941935837268829,-0.11526793241500854,-0.6332981586456299,-0.4836941063404083,-0.4713643789291382,-0.2215498983860016,-0.19094152748584747,0.00010236398520646617,-0.018273837864398956,0.08460505306720734,0.055531878024339676,0.07416859269142151,0.0365099273622036,0.010168207809329033,-0.00910866353660822,0.01311501581221819,-0.013311882503330708,0.33893129229545593,0.28646206855773926,0.6962135434150696,0.5893262028694153,0.7306954860687256,0.6221587061882019,0.7602668404579163,0.6156364679336548,-0.23782634735107422,-0.1349092572927475,-0.022035520523786545,-0.19048544764518738,-0.01679440774023533,-0.2603163421154022,-0.11189157515764236,-0.2934452295303345,-0.13372541964054108,-0.31624969840049744,-0.1698974221944809,-0.2666437327861786,-0.1308605670928955,-0.04848824441432953,0.04938405379652977,-0.03135453537106514,0.03339138627052307,0.11280050873756409,0.026246143504977226,0.12294100970029831,0.0349411740899086,0.0049088639207184315,-0.10550297796726227,0.9999108910560608,0.9999424815177917,0.9999013543128967,0.992608368396759,0.9504256248474121,0.9283880591392517,0.8604863286018372,0.8594382405281067,0.778599739074707,0.8844659328460693,0.8081328868865967,0.8956550359725952,0.8149447441101074,0.9255422949790955,0.9351686239242554,0.044310759752988815,0.03034999966621399,0.0030833480414003134,0.003543419763445854,0.004304314497858286,0.01003521028906107,0.0015535391867160797,0.003228878602385521,Not crouched,Hands not touching,Hands visible,Looking Forward,Body Right,0.5102142621690291,-12.255260933549451,1.0014109213145415,0.9909507343197694
CLASS,-0.022725891321897507,0.18727552890777588,-0.1215335875749588,0.20890095829963684,-0.17412063479423523,0.15999960899353027,-0.18261295557022095,0.15864335000514984,-0.1858423352241516,0.10945142060518265,-0.16012059152126312,0.13343529403209686,-0.16492334008216858,0.10282150655984879,-0.10341033339500427,0.04677994176745415,-0.12972994148731232,0.05612114444375038,-0.09548857063055038,0.06281536817550659,-0.10034681856632233,0.04514411464333534,-0.11445282399654388,-0.633323073387146,-0.4838058054447174,-0.47097429633140564,-0.22337354719638824,-0.19110028445720673,-0.0035168188624083996,-0.018833385780453682,0.08249431103467941,0.05536039546132088,0.07279437780380249,0.036502912640571594,0.007468086667358875,-0.009467266499996185,0.013106026686728,-0.013295928947627544,0.34112733602523804,0.2857324481010437,0.7006640434265137,0.5837867856025696,0.7353050112724304,0.6163936257362366,0.765190064907074,0.6093863844871521,-0.23739373683929443,-0.13056203722953796,-0.02501649782061577,-0.18321006000041962,-0.018996773287653923,-0.2567785680294037,-0.11429499834775925,-0.2913297414779663,-0.13799038529396057,-0.3146052360534668,-0.17426100373268127,-0.26380494236946106,-0.13354621827602386,-0.04649455472826958,0.04741247370839119,-0.027455218136310577,0.03309440240263939,0.1190934106707573,0.027674518525600433,0.1298767775297165,0.03647768124938011,0.010251753032207489,-0.10332867503166199,0.9999068975448608,0.9999390840530396,0.9998987913131714,0.9923365116119385,0.9509297013282776,0.9250384569168091,0.8578166365623474,0.8531559705734253,0.7744262218475342,0.8792093992233276,0.8047042489051819,0.8908771872520447,0.8120655417442322,0.9236380457878113,0.93378084897995,0.04403742775321007,0.03000604175031185,0.0031218223739415407,0.003583504119887948,0.004293168894946575,0.010315163061022758,0.0015313250478357077,0.003217550925910473,Not crouched,Hands not touching,Hands visible,Looking Forward,Body Right,0.5004127011634409,-11.499240958384583,1.0015907862963969,0.9912196592296972
CLASS,-0.022375144064426422,0.18723073601722717,-0.12116590142250061,0.20717336237430573,-0.17375807464122772,0.15904846787452698,-0.18143540620803833,0.15722981095314026,-0.18468813598155975,0.10875328630208969,-0.15913039445877075,0.13280326128005981,-0.16373702883720398,0.10280650109052658,-0.10339254885911942,0.04685808718204498,-0.1297985315322876,0.055888839066028595,-0.09548265486955643,0.062469031661748886,-0.10032195597887039,0.0444788821041584,-0.11447115242481232,-0.634265661239624,-0.48379427194595337,-0.4709676504135132,-0.22336158156394958,-0.19116033613681793,-0.003472147509455681,-0.018718739971518517,0.08249272406101227,0.055885493755340576,0.07285933196544647,0.0369914248585701,0.007550789508968592,-0.009299201890826225,0.013105860911309719,-0.013294082134962082,0.3411446809768677,0.28598833084106445,0.7005384564399719,0.5844941735267639,0.7351405024528503,0.6171489357948303,0.7646473050117493,0.6102460622787476,-0.23700909316539764,-0.13052012026309967,-0.024858960881829262,-0.18355180323123932,-0.018160555511713028,-0.25663459300994873,-0.11289282143115997,-0.29125306010246277,-0.13596343994140625,-0.31433171033859253,-0.17222478985786438,-0.26356154680252075,-0.13215826451778412,-0.04628070443868637,0.047203850001096725,-0.027435213327407837,0.03332424536347389,0.12000385671854019,0.03011353686451912,0.13100697100162506,0.03937356919050217,0.012263374403119087,-0.10200847685337067,0.9999059438705444,0.9999386072158813,0.9998961091041565,0.9923862814903259,0.9510574340820312,0.9266735315322876,0.8577897548675537,0.8555794358253479,0.7740589380264282,0.8811730146408081,0.8042916655540466,0.8925195932388306,0.8117678165435791,0.9245110154151917,0.9343165755271912,0.04401109367609024,0.029956718906760216,0.003114748280495405,0.003592984052374959,0.004243816249072552,0.010348147712647915,0.0015139903407543898,0.0032178503461182117,Not crouched,Hands not touching,Hands visible,Looking Forward,Body Right,0.4994722381234169,-11.501309925278242,1.0016952258239387,0.9911992523601004
CLASS,-0.0227806493639946,0.1866759955883026,-0.1212233379483223,0.2062305510044098,-0.174295112490654,0.15709441900253296,-0.18150867521762848,0.1555500626564026,-0.18469415605068207,0.10690100491046906,-0.15914538502693176,0.13084052503108978,-0.1637769490480423,0.10279711335897446,-0.10337785631418228,0.04731633886694908,-0.1288401335477829,0.05611933767795563,-0.09477847814559937,0.06271190196275711,-0.09990520775318146,0.04448753222823143,-0.11364047229290009,-0.6343485713005066,-0.4835602641105652,-0.4706481993198395,-0.2234075516462326,-0.1911686658859253,-0.00393836060538888,-0.019098835065960884,0.08249460160732269,0.055763039737939835,0.07286747545003891,0.03695616126060486,0.007078120484948158,-0.00958333071321249,0.013097642920911312,-0.01328352838754654,0.3412843346595764,0.2838551700115204,0.7013101577758789,0.5807508230209351,0.7360029220581055,0.6132944822311401,0.7651708126068115,0.6060455441474915,-0.23563437163829803,-0.13085691630840302,-0.0243945624679327,-0.18365176022052765,-0.016977043822407722,-0.2569430470466614,-0.1103648692369461,-0.29171425104141235,-0.13389462232589722,-0.31493079662323,-0.17014476656913757,-0.26390382647514343,-0.12979352474212646,-0.04631303250789642,0.04724616929888725,-0.02526693232357502,0.03254503756761551,0.12486064434051514,0.024615686386823654,0.13648571074008942,0.033845990896224976,0.018852151930332184,-0.10718104243278503,0.9999066591262817,0.9999395608901978,0.9998970627784729,0.9923927783966064,0.951590895652771,0.9264321327209473,0.8551747798919678,0.8543474078178406,0.7698168754577637,0.8802535533905029,0.8007177710533142,0.8916193842887878,0.8088085651397705,0.9220893979072571,0.9322747588157654,0.04202653467655182,0.028705965727567673,0.0029850509017705917,0.0034462257754057646,0.004059988539665937,0.01006305031478405,0.0014433159958571196,0.0030930419452488422,Not crouched,Hands not touching,Hands visible,Looking Forward,Body Right,0.5003417464904487,-11.548793180346088,1.0018130475276485,0.9907285032940389
CLASS,-0.022848930209875107,0.18641813099384308,-0.12121220678091049,0.20518095791339874,-0.1742570847272873,0.15698762238025665,-0.1813793033361435,0.15547960996627808,-0.18463405966758728,0.10693622380495071,-0.15914280712604523,0.13084980845451355,-0.1636769324541092,0.10276409238576889,-0.10333667695522308,0.048325929790735245,-0.12412014603614807,0.057692255824804306,-0.09069006890058517,0.06408069282770157,-0.09600379317998886,0.04488757997751236,-0.11133088171482086,-0.6353543996810913,-0.4835510551929474,-0.4702291786670685,-0.22350850701332092,-0.1911449134349823,-0.0039572687819600105,-0.019072525203227997,0.08254121243953705,0.05586979538202286,0.07314382493495941,0.037298258394002914,0.007158068474382162,-0.00952342338860035,0.0130755715072155,-0.01325711514800787,0.34206199645996094,0.2842913269996643,0.7016209959983826,0.5814216136932373,0.7362735867500305,0.6139945983886719,0.7653329372406006,0.6070270538330078,-0.23415595293045044,-0.13037654757499695,-0.024398375302553177,-0.18299685418605804,-0.016917148604989052,-0.25534406304359436,-0.1098058894276619,-0.28979629278182983,-0.13314937055110931,-0.3131859302520752,-0.16906580328941345,-0.2623438239097595,-0.1290745735168457,-0.04604266211390495,0.046985894441604614,-0.022404955700039864,0.034213267266750336,0.1281425952911377,0.03178342804312706,0.1396706998348236,0.04112476110458374,0.02245076186954975,-0.0989653691649437,0.9999062418937683,0.9999388456344604,0.9998956918716431,0.992319643497467,0.951665997505188,0.9262995719909668,0.854086697101593,0.8537722826004028,0.7679624557495117,0.8798214793205261,0.7992382049560547,0.8910876512527466,0.8075382709503174,0.9224193692207336,0.9327423572540283,0.04175080731511116,0.028633294627070427,0.0030100971926003695,0.0035037926863878965,0.004070435184985399,0.01034414954483509,0.001440896769054234,0.0031233089976012707,Not crouched,Hands not touching,Hands visible,Looking Forward,Body Right,0.4990203557536006,-11.493907006750351,1.0019910826019034,0.9907647475111394
CLASS,-0.023450931534171104,0.18567679822444916,-0.12160500138998032,0.20577578246593475,-0.17509183287620544,0.15736332535743713,-0.18195588886737823,0.1557510793209076,-0.18517641723155975,0.10705442726612091,-0.1596338003873825,0.13108527660369873,-0.16424396634101868,0.10277201980352402,-0.10334576666355133,0.048424240201711655,-0.130557119846344,0.057870350778102875,-0.09203477203845978,0.06447708606719971,-0.09661456197500229,0.04778856784105301,-0.11017335951328278,-0.6361769437789917,-0.48448121547698975,-0.4702184200286865,-0.225375697016716,-0.1910274475812912,-0.005605117883533239,-0.018913423642516136,0.08056671172380447,0.05605056881904602,0.06982534378767014,0.03723686933517456,0.004750365391373634,-0.009486045688390732,0.013070990331470966,-0.013247048482298851,0.33979570865631104,0.28447917103767395,0.6988670229911804,0.5817866325378418,0.7332662343978882,0.6144676208496094,0.7652201652526855,0.6098365187644958,-0.2326497733592987,-0.12972043454647064,-0.022671733051538467,-0.18312744796276093,-0.015118551440536976,-0.2550862729549408,-0.10655096173286438,-0.28883758187294006,-0.12896661460399628,-0.3118719458580017,-0.16471393406391144,-0.2617495059967041,-0.12571245431900024,-0.046049512922763824,0.046991389244794846,-0.024271126836538315,0.02841435931622982,0.12398024648427963,0.020811505615711212,0.13487648963928223,0.029817989096045494,0.017871743068099022,-0.1086902841925621,0.9999058842658997,0.9999398589134216,0.9998940229415894,0.9925082921981812,0.95204097032547,0.9282562732696533,0.8550484776496887,0.8569032549858093,0.7693174481391907,0.8824442028999329,0.8004462718963623,0.8933250904083252,0.8087491393089294,0.9231952428817749,0.9331858158111572,0.040616486221551895,0.028225284069776535,0.0029392156284302473,0.0034225713461637497,0.003967432305216789,0.010080727748572826,0.001412276760675013,0.003050677478313446,Not crouched,Hands not touching,Hands visible,Looking Forward,Body Right,0.5011628312058747,-11.64745216929547,1.0020258690502406,0.9927455166369006
CLASS,-0.02397313341498375,0.18554863333702087,-0.12242892384529114,0.20596934854984283,-0.1766289323568344,0.157779261469841,-0.1821291148662567,0.15589164197444916,-0.18530088663101196,0.1074095219373703,-0.15964636206626892,0.13150444626808167,-0.16439414024353027,0.10290461033582687,-0.10349269211292267,0.04840055853128433,-0.13684022426605225,0.05786912143230438,-0.09459474682807922,0.0644984319806099,-0.09821158647537231,0.04861445352435112,-0.10948950052261353,-0.636845588684082,-0.48601236939430237,-0.4699443578720093,-0.2283697873353958,-0.19034190475940704,-0.008837785571813583,-0.01856786012649536,0.07715931534767151,0.0562988743185997,0.0657411739230156,0.037184812128543854,0.0011032087495550513,-0.009369945153594017,0.013049863278865814,-0.013223539106547832,0.3362841010093689,0.2845228612422943,0.694118082523346,0.5822266936302185,0.7280951142311096,0.6147705316543579,0.7634934186935425,0.6115967631340027,-0.23227344453334808,-0.12639541923999786,-0.022705409675836563,-0.18105477094650269,-0.015311058610677719,-0.25164490938186646,-0.10661103576421738,-0.2839743196964264,-0.12895967066287994,-0.3065895438194275,-0.1646861433982849,-0.25782132148742676,-0.12574073672294617,-0.045214585959911346,0.04613616317510605,-0.024463187903165817,0.022361556068062782,0.12388201057910919,0.017925264313817024,0.13480255007743835,0.027415551245212555,0.017758317291736603,-0.11129017919301987,0.9999037981033325,0.9999393820762634,0.9998908638954163,0.9925724864006042,0.9529748558998108,0.9298055171966553,0.8582429885864258,0.8595848679542542,0.7736353278160095,0.884607195854187,0.8042254447937012,0.8952015042304993,0.8123351335525513,0.9251457452774048,0.9347140192985535,0.03952381759881973,0.027864644303917885,0.002876091515645385,0.003355849301442504,0.0038719100411981344,0.009808704257011414,0.001389809767715633,0.0029893615283071995,Not crouched,Hands not touching,Hands visible,Looking Forward,Body Right,0.4946723245084286,-11.223708363966377,1.0021818283769364,0.9960207142396378
CLASS,-0.022650809958577156,0.18637068569660187,-0.12136290967464447,0.20613476634025574,-0.17650756239891052,0.15775972604751587,-0.1814708560705185,0.15582141280174255,-0.18451888859272003,0.10736145824193954,-0.1584712713956833,0.13149964809417725,-0.1636197865009308,0.10289239883422852,-0.10348086804151535,0.046912264078855515,-0.13879179954528809,0.05410178378224373,-0.1005818247795105,0.06056284159421921,-0.10396790504455566,0.045364730060100555,-0.11241819709539413,-0.6368438601493835,-0.48583510518074036,-0.46994826197624207,-0.22780685126781464,-0.190536767244339,-0.008725887164473534,-0.01849525235593319,0.07727117836475372,0.056323517113924026,0.06595764309167862,0.03718695044517517,0.0013126328121870756,-0.009334590286016464,0.013157217763364315,-0.013327350839972496,0.33629390597343445,0.2848615348339081,0.6932340264320374,0.5823696255683899,0.7270890474319458,0.614997386932373,0.7621636390686035,0.6123392581939697,-0.23183369636535645,-0.12640511989593506,-0.022382183000445366,-0.18126226961612701,-0.015303154475986958,-0.250266969203949,-0.10660213232040405,-0.28272727131843567,-0.1287834495306015,-0.3045334815979004,-0.16427436470985413,-0.2560389041900635,-0.1256503164768219,-0.04521594196557999,0.046132706105709076,-0.02381082996726036,0.024516606703400612,0.12579023838043213,0.023930927738547325,0.13677218556404114,0.03383940830826759,0.019487785175442696,-0.10352876782417297,0.9999056458473206,0.9999395608901978,0.9998913407325745,0.992596447467804,0.9532641768455505,0.9302981495857239,0.8588517308235168,0.8604792356491089,0.7746140360832214,0.8853108882904053,0.8051037192344666,0.8958918452262878,0.8132362365722656,0.9269100427627563,0.9362852573394775,0.039336878806352615,0.02799222432076931,0.0028681743424385786,0.0033385877031832933,0.0038634827360510826,0.00971815176308155,0.0013881251215934753,0.0029616060201078653,Not crouched,Hands not touching,Hands visible,Looking Forward,Body Right,0.49266478419303894,-11.258746887892308,1.0022561079373058,0.9954285736315298
CLASS,-0.0227066557854414,0.18635690212249756,-0.12072155624628067,0.20626455545425415,-0.17574653029441833,0.15793846547603607,-0.18083283305168152,0.15631511807441711,-0.18382345139980316,0.10742036998271942,-0.157565638422966,0.13157488405704498,-0.1629384607076645,0.10287652164697647,-0.10346463322639465,0.04660787805914879,-0.13867157697677612,0.0541188083589077,-0.10050228238105774,0.06061394512653351,-0.10389230400323868,0.0455121174454689,-0.1130012720823288,-0.6366065740585327,-0.48557326197624207,-0.46994251012802124,-0.2272985577583313,-0.19069068133831024,-0.007368174381554127,-0.01850675418972969,0.07836265861988068,0.05618595704436302,0.0675865039229393,0.03716960921883583,0.0028659715317189693,-0.009333770722150803,0.013154549524188042,-0.013324163854122162,0.33633801341056824,0.2858932316303253,0.6931416988372803,0.5879684090614319,0.7270468473434448,0.6207944750785828,0.7598708271980286,0.6174826622009277,-0.23164920508861542,-0.12835098803043365,-0.022071197628974915,-0.18586960434913635,-0.015317048877477646,-0.25267520546913147,-0.10669098794460297,-0.28484538197517395,-0.128718763589859,-0.3063492774963379,-0.16424208879470825,-0.2581965923309326,-0.1256917119026184,-0.045627493411302567,0.04654306173324585,-0.024008899927139282,0.030909977853298187,0.12476473301649094,0.03216056525707245,0.13553836941719055,0.04211139306426048,0.018856678158044815,-0.09063266962766647,0.999907910823822,0.999940812587738,0.9998929500579834,0.9926433563232422,0.9530348777770996,0.9311257600784302,0.8593266010284424,0.8620327711105347,0.7754656076431274,0.8865739703178406,0.8058135509490967,0.8970810770988464,0.8139265775680542,0.9275268912315369,0.936835527420044,0.0391073115170002,0.027791522443294525,0.002831102814525366,0.0032974176574498415,0.0038417670875787735,0.009592934511601925,0.0013820556923747063,0.0029420715291053057,Not crouched,Hands not touching,Hands visible,Looking Forward,Body Right,0.49589409586042166,-11.481042876463302,1.0022417575357627,0.9948836644984536
